#    k        <Q1>       <Q2>       <Q3>       <Q5>       <Q7>       <Q8>       <Q9>      <Q11>      <Q12>      <Q13>       <QI>       <R1>       <R2>     <R1p2>        <RI>       <Dpk>    <PSLMG>
#   <1>        <2>        <3>        <4>        <5>        <6>        <7>        <8>        <9>       <10>       <11>       <12>       <13>       <14>       <15>        <16>        <17>       <18>
 1.105e-03  6.588e-03 -1.391e-03  2.589e-03  2.572e-03  6.071e-04  1.220e+00 -6.055e-01  6.086e-01  3.050e-01  5.659e+03  4.507e-03  4.118e-01 -1.074e-01  3.154e-01  4.027e-01  7.672e-01  5.041e+03
 1.158e-03  7.869e-03 -1.648e-03  3.102e-03  3.079e-03  7.362e-04  1.338e+00 -6.638e-01  6.676e-01  3.345e-01  5.659e+03  5.431e-03  4.713e-01 -1.229e-01  3.610e-01  4.609e-01  7.672e-01  5.261e+03
 1.212e-03  9.396e-03 -1.952e-03  3.717e-03  3.684e-03  8.928e-04  1.468e+00 -7.277e-01  7.322e-01  3.670e-01  5.659e+03  6.542e-03  5.393e-01 -1.406e-01  4.131e-01  5.274e-01  7.672e-01  5.491e+03
 1.270e-03  1.122e-02 -2.310e-03  4.451e-03  4.408e-03  1.083e-03  1.609e+00 -7.976e-01  8.030e-01  4.026e-01  5.659e+03  7.880e-03  6.170e-01 -1.607e-01  4.727e-01  6.034e-01  7.672e-01  5.729e+03
 1.330e-03  1.338e-02 -2.731e-03  5.330e-03  5.272e-03  1.314e-03  1.765e+00 -8.742e-01  8.808e-01  4.416e-01  5.659e+03  9.487e-03  7.058e-01 -1.838e-01  5.408e-01  6.902e-01  7.672e-01  5.976e+03
 1.393e-03  1.596e-02 -3.228e-03  6.394e-03  6.304e-03  1.595e-03  1.935e+00 -9.582e-01  9.660e-01  4.845e-01  5.659e+03  1.142e-02  8.072e-01 -2.101e-01  6.186e-01  7.894e-01  7.672e-01  6.234e+03
 1.458e-03  1.903e-02 -3.814e-03  7.652e-03  7.536e-03  1.936e-03  2.122e+00 -1.050e+00  1.059e+00  5.315e-01  5.659e+03  1.374e-02  9.231e-01 -2.401e-01  7.075e-01  9.026e-01  7.672e-01  6.501e+03
 1.527e-03  2.269e-02 -4.500e-03  9.146e-03  9.006e-03  2.349e-03  2.327e+00 -1.151e+00  1.162e+00  5.832e-01  5.659e+03  1.653e-02  1.055e+00 -2.744e-01  8.090e-01  1.032e+00  7.672e-01  6.779e+03
 1.600e-03  2.703e-02 -5.304e-03  1.094e-02  1.076e-02  2.851e-03  2.551e+00 -1.261e+00  1.274e+00  6.398e-01  5.659e+03  1.987e-02  1.206e+00 -3.134e-01  9.248e-01  1.179e+00  7.672e-01  7.066e+03
 1.675e-03  3.220e-02 -6.247e-03  1.310e-02  1.285e-02  3.461e-03  2.797e+00 -1.382e+00  1.398e+00  7.020e-01  5.659e+03  2.389e-02  1.378e+00 -3.579e-01  1.057e+00  1.348e+00  7.672e-01  7.365e+03
